sale_id,date,product_id,region_id,quantity,unit_price_toman,discount_percent,total_price_toman
S040220,2025-08-26,P002,R002,185,110556,7,19021160
S040221,2026-08-15,P015,R014,137,204026,7,25994953
S040222,2026-03-09,P007,R005,187,62297,5,11067062
S040223,2025-12-04,P013,R013,232,54318,15,10711510
S040224,2025-10-04,P015,R012,5,222770,0,1113850
S040225,2025-08-28,P018,R006,20,61533,5,1169127
S040226,2026-08-19,P009,R007,223,65602,15,12434859
S040227,2025-12-19,P011,R001,47,144973,3,6609319
S040228,2026-04-10,P003,R002,125,59932,10,6742350
S040229,2026-05-07,P018,R006,39,62499,0,2437461
S040230,2025-12-25,P012,R011,70,88048,5,5855192
S040231,2026-08-14,P006,R009,90,88678,2,7821400
S040232,2026-03-05,P012,R009,46,81277,3,3626580
S040233,2025-12-07,P012,R014,34,84631,3,2791130
S040234,2026-02-03,P008,R001,45,73789,7,3088070
S040235,2026-02-16,P010,R009,66,81574,5,5114690
S040236,2025-09-28,P010,R009,63,78103,7,4576055
S040237,2026-05-16,P014,R001,39,66030,3,2497915
S040238,2025-10-15,P002,R001,78,105169,2,8039118
S040239,2026-06-18,P007,R001,61,59993,5,3476594
S040240,2026-08-22,P007,R004,33,61268,2,1981407
S040241,2025-11-23,P014,R005,62,67881,7,3914018
S040242,2026-05-29,P020,R005,271,60451,8,15071643
S040243,2026-04-23,P020,R007,147,63016,5,8800184
S040244,2025-09-30, P003 ,R005,35,58437,5,1943030
S040245,2026/02/17,P020,R002,157,64940,5,9685801
S040246,2026-02-08,P011,R014,290,131030,10,34198830
S040247,2026-05-27,P009,,87,64820,5,5357373
S040248,2026-01-05,P004,R001,38,146531,5,5289769
S040249,2025-11-14,P018,R003,245,58632,15,12210114
S040250,2025-12-05,P003,R003,113,60245,10,6126916
S040251,2025-09-05,P017,R007,135,76557,10,9301676
S040252,2026-04-20,P012,R003,206,80391,15,14076464
S040253,2025-10-09,P016,R006,23,127092,2,2864654
S040254,2025-08-31,P009,R009,76,64978,2,4839561
S040255,2025-10-22,P010,R005,70,80986,3,5498949
S040256,2025-12-28,P019,R001,46,94623,5,4135025
S040257,2026-03-05,P007,R014,290,59290,15,14614985
S040258,2026-04-29,P019,R001,34,100713,7,3184545
S040259,2026-05-22,P017,R003,240,75923,15,15488292
S040260,2025-12-01,P007,R006,7,58961,2,404472
S040261,2026-08-07,P019,R003,60,93927,7,5241127
S040262,2025-12-01,P008,R002,217,71830,8,14340141
S040263,2025-09-04,P009,R007,218,65625,8,13161750
S040264,2026-03-07,P011,R005,199,139608,5,26392892
S040265,2026-02-11,P012,R004,16,86949,5,1321625
S040266,2026-04-10,P018,R002,165,62483,5,9794210
S040267,2026-05-12,P003,R002,112,59016,7,6147107
S040268,2025-09-27,P006,R006,6,86851,3,505473
S040269,2025-09-16,P020,R006,7,63576,0,445032
S040270,2026-01-29,P005,R003,33,47397,5,1485896
S040271,2026-05-22,P003,R010,45,59006,0,2655270
S040272,2026-02-01,P009,R003,316,63913,8,18580787
S040273,2026-04-16,P017,R008,7,76348,5,507714
S040274,2026-08-14,P013,R003,240,55399,15,11301396
S040275,2026-08-11,P006,R002,243,89624,10,19600769
S040276,2025-10-02,P009,R002,193,61742,8,10962910
S040277,2026-02-25,P019,R001,71,92750,2,6453545
S040278,2026-07-14,P007,R003,309,59734,10,16612025
S040279,2026-05-28,P010,R013,78,77241,7,5603062
S040280,2025-09-30,P018,R014,254,62043,10,14183030
S040281,2025-11-05,P007,R010,6,56953,2,334884
S040282,2026-06-26,P013,R002,174,56085,7,9075675
S040283,2025-12-19,P018,R002,234,58470,15,11629683
S040284,2026-03-13,P012,R012,33,86043,2,2782631
S040285,2026-03-22,P020,R003,203,65207,10,11913319
S040286,2025-12-23,P011,R002,302,139015,15,35685150
S040287,2026-04-11,P011,R012,11,138788,2,1496135
S040288,2026-04-20,P016,R009,26,131413,7,3177566
S040289,2026-05-20,P009,R014,81,64395,7,4850875
S040290,2025-10-01,P020,R015,28,62119,10,1565399
S040291,2025-09-27,P018,R004,52,59115,3,2981761
S040292,2026-03-26,P004,R009,13,149462,3,1884716
S040293,2025-09-15,P008,R003,207,73091,10,13616853
S040294,2025-09-22,P016,R005,242,128807,12,27430739
S040295,2026-04-20,P003,R003,71,58323,7,3851068
S040296,2026-05-07,P003,R007,202,58655,12,10426513
S040297,2026-03-16,P020,R001,21,64331,7,1256384
S040298,2025-10-04,P012,R001,45,87308,2,3850283
S040299,2025-11-13,P005,R004,84,49286,2,4057224
S040300,2025-12-13,P016,R005,312,134141,15,35574193
S040301,2025-11-25,P009,R011,28,65468,5,1741449
S040302,2025-09-18,P020,R012,19,60854,3,1121539
S040303,2025-09-06,P005,R011,232,49182,8,10497406
S040304,2026-04-05,P005,,44,47907,5,2002513
S040305,2025-10-06,P010,R009,105,77027,7,7521687
S040306,2026-07-18,P008,R004,96,72531,7,6475568
S040307,2026-05-22,P013,R011,328,50498,12,14575743
S040308,2026-07-14,P018,R005,42,59954,3,2442526
S040309,2026-03-18,P006,R005,103,88779,7,8504140
S040310,2026-04-11,P020,R008,16,61785,0,"988,560"
S040311,2026-05-16,P009,R006,14,59183,3,803705
S040312,2026-01-17,P018,R015,135,62729,5,8044994
S040313,2026-08-14,P014,R003,278,69495,12,17001257
S040314,2026-08-23,P019,R003,58,96401,3,5423520
S040315,2025-09-26,P009,R007,64,61023,3,3788308
S040316,2025-12-13,P002,R006,14,102084,2,1400592
S040317,2026-06-21,P013,R013,209,54475,12,10019042
S040318,2026-02-19,P006,R001,62,91084,3,5477792
S040319,2026-03-30,P013,R008,24,55229,3,1285731
S040320,2026/08/10,P019,R001,34,92268,7,2917514
S040321,2026-02-04,P018,R004,29,57501,7,1550802
S040322,2026-02-12,P006,R004,42,86290,5,3442971
S040323,2025-09-02,P013,R015,77,51052,10,3537904
S040324,2026-08-16,P017,R007,225,74643,15,14275474
S040325,2025-09-25,P020,R003,149,64859,7,8987512
S040326,2026-01-22,P017,R003,30,76995,5,2194358
S040327,2026-01-14,P003,R005,117,57022,5,6337995
S040328,2025-12-31,P999,R013,184,83824,10,13881254
S040329,2026-05-18,P001,R001,90,196351,7,16434579
S040330,2025-10-03,P017,R003,184,76420,8,12936378
S040331,2026-07-01,P012,R012,51,79855,0,4072605
S040332,2026-04-11,P016,R004,26,130173,2,3316808
S040333,2026-01-06,P013,R009,53,52504,5,2643576
S040334,2025-10-06,P010,R015,106,78576,5,7912603
S040335,2026-06-28,P016,R003,99,130762,7,12039257
S040336,2026-03-29,P018,R006,23,63533,5,1388196
S040336,2026-03-29,P018,R006,23,63533,5,1388196
S040338,2026-05-16,P013,R007,182,50495,5,8730586
S040339,2025-09-11,P013,R011,189,53785,10,9148828
S040340,2026-01-04,P003,R006,14,61093,3,829643
S040341,2025-10-26,P011,R008,12,132422,0,1589064
S040342,2025-09-16,P017,R011,49,74784,5,3481195
S040343,2026-01-24,P010,R006,17,80280,3,1323817
S040344,2026-07-11,P012,R015,84,88445,10,6686442
S040345,2025-12-27,P009,R014,81,65491,7,4933437
S040346,2026-05-20,P004,R001,37,151856,5,5337738
S040347,2026-01-31,P017,R001,60,72578,2,4267586
S040348,2026-02-28,P013,R003,164,51920,10,7663392
S040349,2026-03-20,P007,R001,79,58462,3,4479943
S040350,2025-09-15,P012,R003,302,86104,10,23403067
S040351,2025-11-13,P012,R006,43,81424,0,3501232
S040352,2026-03-28,P001,R007,170,182146,10,27868338
S040353,2026-07-09,P006,R005,195,88503,7,16050019
S040354,2025-10-21,P007,R001,48,57119,5,2604626
S040355,2025-12-07,P020,R002,186,62463,5,11037212
S040356,2026-05-11,P014,R003,210,69517,15,12408784
S040357,2026-04-01,P013,R005,80,50843,5,3864068
S040358,2026-04-29,P018,R008,7,59215,2,406215
S040359,2025-09-27,P002,R005,164,111865,5,17428567
S040360,2026-03-29,P005,R002,186,46901,5,8287407
S040361,2026-04-04,P018,R003,271,62825,15,14471739
S040362,2026-03-24,P009,R006,24,60729,2,1428346
S040363,2026-06-29,P008,R001,39,76337,3,2887829
S040364,2026-04-23,P009,R005,65,62943,7,3804904
S040365,2026-06-06,P011,R009,14,136701,5,1818123
S040366,2025-12-03,P007,R012,40,60557,3,2349612
S040367,2026-06-07,P013,R004,15,50812,5,724071
S040368,2025-10-16,P004,R007,321,144854,12,40918358
S040369,2025-11-24,P003,R002,251,58343,8,13472566
S040370,2025-12-07,P020,R003,51,66373,3,3283472
S040371,2026-01-12,P017,R006,8,72540,3,562910
S040372,2025-12-30,P008,R001,60,75924,2,4464331
S040373,2026-01-07,P007,R003,214,57019,15,10371756
S040374,2026-05-20,P018,R001,43,62793,2,2646097
S040375,2026-01-03,P016,R001,28,124608,2,3419244
S040376,2026-01-19,P017,R013,115,77257,5,8440327
S040377,2026-04-09,P010,R009,81,83435,5,6420323
S040378,2025-11-03,P019,R004,23,100751,5,2201409
S040379,2025-08-26,P012,R001,52,86084,7,4163022
S040380,2026-03-31, P006 ,R002,52,89539,3,4516347
S040381,2026-03-29,P018,R011,197,63144,10,11195431
S040382,2025-11-30,P016,R002,142,122395,5,16511086
S040383,2026-03-01,P003,R011,230,60714,15,11869587
S040384,2026-02-22,P007,R007,91,60544,5,5234029
S040385,2026-05-26,P011,R001,102,136125,7,12912818
S040386,2026-04-25,P017,R008,9,75031,0,675279
S040387,2026-04-26,P007,R003,118,59460,7,6525140
S040388,2026-06-01,P020,R003,262,61642,8,14858188
S040389,2026-08-13,P014,R001,47,64672,5,2887605
S040390,2025-10-06,P007,R010,10,58749,0,587490
S040391,2026-08-19,P013,R005,309,51815,15,13609210
S040392,2026-06-26,P012,R013,214,82049,10,15802637
S040393,2026-06-17,P011,R011,285,136584,8,35812325
S040394,2026-01-11,P007,R001,30,61926,3,1802047
S040395,2026-03-14,P008,R004,45,75878,2,3346220
S040396,2025-11-27,P011,R001,40,136285,7,5069802
S040397,2025-10-20,P005,R001,31,49253,7,1419964
S040398,2026-07-09,P005,R002,198,47211,10,8413000
S040399,2026-06-11,P012,R008,21,87565,5,1746922
S040400,2026-06-24,P020,R005,35,64478,5,2143894
S040401,2026-05-01,P005,R002,294,48890,8,13223767
S040402,2026-08-16,P020,R010,39,66832,2,2554319
S040403,2026-02-04,P019,R010,28,96742,0,2708776
S040404,2025-09-10,P013,R006,11,53385,5,557873
S040405,2026-05-01,P019,R015,117,95054,3,10787678
S040406,2026-02-12,P013,R001,102,54023,7,5124622
S040407,2026-07-23,P003,R011,105,58211,5,5806547
S040408,2026-05-09,P005,R004,20,46780,2,916888
S040409,2025-09-06,P001,R007,360,198613,8,65780626
S040410,2026-02-06,P005,R006,36,47199,0,1699164
S040411,2026-02-01,P009,R012,5,60672,5,288192
S040412,2026-05-31,P004,R007,95,146697,5,13239404
S040413,2026-03-18,P008,R008,39,71549,3,2706699
S040414,2026-06-24,P010,R002,270,84443,12,20063657
S040415,2026-05-14,P006,R006,37,82702,5,2906975
S040416,2026-07-07,P006,R006,9,89417,3,780610
S040417,2025-10-09,P001,R003,45,183633,5,7850311
S040418,2026-01-22,P005,R009,65,49187,7,2973354
S040419,2026-03-02,P012,R010,17,82010,0,1394170
S040420,2026-01-21,P009,R012,12,65577,5,747578
S040421,2026-02-19,P018,R006,34,63439,5,2049080
S040422,2026-01-20,P999,R001,83,61504,3,4951687
S040423,2026-02-10,P003,R002,135,61998,5,7951244
S040424,2026-03-23,P004,R001,57,155521,7,8244168
S040425,2025-12-05,P013,R004,64,52583,5,3197046
S040426,2026-04-19,P013,R007,79,56093,3,4298407
S040427,2026-07-03,P013,R002,219,56114,10,11060069
S040428,2026-05-12,P009,R006,22,64857,2,1398317
S040429,2025-09-16,P007,R001,58,61744,5,3402094
S040430,2025-09-24,P008,R002,109,76616,10,7516030
S040431,2026-04-30, P001 ,R001,81,195676,7,14740273
S040432,2025-09-01,P003,R005,161,61787,8,9151890
S040433,2026-07-04,P013,R002,88,55368,7,4531317
S040434,2026-05-06,P009,R005,64,62415,5,3794832
S040435,2025-12-15,P018,R013,94,58910,3,5371414
S040436,2025-10-30,P006,R001,64,84337,5,5127690
S040437,2026-05-28,P005,R003,101,51511,5,4942480
S040438,2025-12-05,P012,R014,79,80284,5,6025314
S040439,2026-05-01,P010,R004,51,78604,7,3728188
S040440,2025-10-23,P005,R001,57,48563,7,2574325
S040441,2025-11-15,P005,R004,85,47838,2,3984905
S040442,2025-08-27,P005,R002,66,47687,5,2989975
S040443,2026-02-16,P009,R011,250,64954,12,14289880
S040444,2026-03-07,P010,R001,41,78352,2,3148183
S040445,2026-06-22,P005,R011,242,46914,15,9650210
S040446,2025-09-02,P012,R003,289,82972,12,21101439
S040447,2025-09-09,P005,R007,287,51820,10,13385106
S040448,2025-11-27,P016,R011,156,130169,8,18681855
S040449,2026-03-28,P010,R003,45,78961,7,3304518
S040450,2026-01-16,P005,R003,264,50111,10,11906374
S040451,2026-04-21,P019,R003,122,102455,5,11874534
S040452,2025-12-02,P009,R009,102,61574,2,6154937
S040453,2026-01-08,P014,R006,16,68985,0,1103760
S040454,2025-12-19,P006,R006,31,87830,0,2722730
S040455,2025-10-27,P004,R004,11,145636,7,1489856
S040456,2026-01-12,P012,R001,24,84762,5,1932574
S040457,2026-07-20,P012,R002,291,80699,15,19960898
S040458,2026-05-17,P006,R010,29,90719,2,2578234
S040459,2025-11-30,P017,R013,290,73948,15,18228182
S040460,2026-03-01,P006,R003,116,90716,8,9681212
S040461,2026-01-31,P017,R001,14,73044,5,971485
S040462,2026-08-10,P014,R010,15,63181,0,947715
S040463,2026-04-12,P009,R010,5,62235,0,311175
S040464,2025-10-22,P007,R014,211,61765,15,11077553
S040465,2026-02-01,P020,R003,139,66956,5,8841540
S040466,2026-08-20,P013,R013,272,54141,10,13253717
S040467,2026-02-16,P009,R002,71,65023,5,4385801
S040468,2026-04-27,P007,R013,249,61689,8,14131716
S040469,2025-12-12,P001,R001,29,180278,3,5071220
S040470,2025-12-23,P003,R005,152,60542,8,8466193
S040471,2025-09-17,P017,R001,87,75679,5,6254869
S040472,2026-01-14,P003,R013,118,57849,5,6484873
S040473,2026-01-31,P013,R004,28,55672,7,1449699
S040474,2026-08-19,P003,R001,40,56836,5,2159768
S040475,2026-03-30,P012,R001,83,84607,5,6671262
S040476,2025-10-27,P001,R002,67,184403,5,11737251
S040477,2026-03-23,P011,R002,123,145764,7,16673944
S040478,2026-01-19,P006,R006,18,86650,0,1559700
S040479,2025-11-13,P019,R002,67,95839,5,6100152
S040480,2026-02-17,P005,R008,23,47364,0,1089372
S040481,2025-12-15,P013,R009,59,54089,3,3095513
S040482,2025-10-01,P018,R005,41,58131,3,2311870
S040483,2026-06-05,P017,R007,56,76258,3,4142335
S040484,2025-10-22,P002,R010,36,109838,0,3954168
S040485,2026-03-18,P017,R003,92,75523,3,6739673
S040486,2026-02-02,P007,R015,21,57074,3,1162597
S040487,2026-01-23,P005,R009,86,51242,5,4186471
S040488,2025-11-10,P007,R001,50,57283,5,2720942
S040489,2025-11-25,P016,R003,137,134109,5,17454286
S040490,2026-06-27,P010,R003,272,81245,12,19446803
S040491,2026-06-12,P018,R006,24,58997,5,1345132
S040492,2025-08-29,P005,R010,46,46974,3,2095980
S040493,2026-08-06,P005,R008,21,47780,3,973279
S040494,2026-07-08,P009,R002,296,59948,10,15970147
S040495,2026-04-13,P018,R001,25,58156,3,1410283
S040496,2025-11-04,P002,R008,47,104198,2,4799360
S040497,2025-10-19,P013,R001,23,55741,5,1217941
S040498,2026-01-06,P008,R001,54,72269,2,3824475
S040499,2026-06-26,P005,R001,33,50771,7,1558162
S040500,2025-12-30,P006,R001,13,88111,5,1088171
S040501,2026-08-20,P008,R003,61,75827,7,4301666
S040502,2025-10-31,P005,R002,106,49561,7,4885723
S040503,2025-10-06,P008,R008,7,71156,2,488130
S040504,2026-06-07,P012,R001,79,80546,3,6172240
S040505,2026-05-10,P006,R013,109,84585,10,8297788
S040506,2026-04-21,P007,R001,75,58100,5,4139625
S040507,2025-12-16,P013,R009,38,50737,7,1793046
S040508,2025-08-24,P012,R001,14,85555,5,1137882
S040509,2026-08-13,P006,R006,27,83582,0,2256714
S040510,2025-12-06,P019,R008,31,96013,2,2916875
S040511,2025-11-10,P013,R003,46,51022,7,2182721
S040512,2026-07-03,P016,R007,136,129644,8,16221057
S040513,2026-06-04,P011,R004,76,132322,3,9754778
S040514,2026-05-31,P012,R005,29,80026,7,2158301
S040515,2026-06-05,P010,R003,126,82074,7,9617431
S040516,2025-12-06,P011,R009,22,141459,3,3018735
S040517,2025-12-10,P001,R001,78,194195,2,14844266
S040518,2026-06-08,P013,R011,186,52281,8,8946325
S040519,2025-10-16,P017,R008,27,70912,3,1857185
S040520,2026-02-07,P005,R012,9,51216,0,460944
S040521,2025-11-16,P018,R009,-1,57323,5,1960447
S040522,2026-07-19,P009,R005,273,64125,15,14880206
S040523,2025-12-20,P014,R014,321,63740,15,17391459
S040524,2025-12-13,P018,R008,43,62665,5,2559865
S040525,2025-09-22,P005,R002,126,46733,10,5299522
S040526,2026-04-25,P010,R001,67,78752,3,5118092
S040527,2025-09-25,P018,R002,107,57676,5,5862765
S040528,2025-08-27,P004,R001,13,147257,3,1856911
S040529,2026-02-05,P007,R010,32,56394,0,1804608
S040530,2026-08-02,P020,R007,296,64208,10,17105011
S040531,2025-11-24,P003,R001,86,59540,2,5018031
S040532,2026-02-21,P001,R003,225,181472,15,34706520
S040533,2026-04-22,P011,R003,104,140212,5,13852946
S040534,2026-01-16,P020,R003,51,61155,5,2962960
S040535,2026-03-08,P008,R004,85,72650,3,5989992
S040536,2026-08-23,P001,R007,121,179973,7,20252362
S040537,2025-11-20,P003,R012,16,60932,0,974912
S040538,2026-02-03,P013,R014,290,50844,8,13565179
S040539,2026-03-22,P010,R001,98,80853,3,7685886
S040540,2025-09-23,P011,R013,41,140652,5,5478395
S040541,2026-07-02,P017,R005,238,76794,10,16449275
S040542,2026-03-08,P009,R002,116,61677,7,6653715
S040543,2026-07-02,P009,R003,179,61944,5,10533577
S040544,2025-12-16,P017,R005,268,76307,12,17996243
S040545,2025-12-21,P014,R002,88,64701,3,5522877
S040546,2025-12-04,P011,R003,98,131073,7,11945993
S040547,2025-12-25,P019,R009,98,99930,5,9303483
S040548,2026-08-22,P004,R010,33,142584,2,4611167
S040549,2025-10-25,P013,R004,88,54022,2,4658857
S040550,2026-04-15,P007,R002,231,56536,12,11492638
S040551,2026-04-03,P018,R013,289,62793,15,15425100
S040552,2025-09-30,P020,R003,136,62802,10,7686965
S040553,2025-09-11,P005,R008,21,49823,3,1014895
S040554,2026-02-05,P006,R005,94,87553,5,7818483
S040555,2025-10-02,P018,R010,25,61434,0,1535850
S040556,2026-08-18,P014,R010,24,70065,0,1681560
S040557,2026-03-25,P007,R011,62,59173,3,3558664
S040558,2026-03-15,P003,R007,237,58145,15,11713310
S040559,2025-12-04,P012,R001,97,81487,3,7667112
S040560,2026-08-06,P005,R006,25,47055,0,1176375
S040561,2026-02-09,P010,R004,104,83662,2,8526831
S040562,2025-10-06,P014,R012,36,66235,0,2384460
S040563,2026-08-03,P013,R012,24,51134,0,1227216
S040564,2025-11-28,P003,R005,173,59910,10,9327987
S040565,2026-05-13,P004,R008,9,149870,0,1348830
S040566,2025-11-22,P006,R001,109,87322,7,8851831
S040567,2025-12-07,P003,R001,154,61384,2,9264073
S040568,2026-07-19,P020,R004,83,64340,7,4966405
S040569,2025-10-11,P018,R006,22,57236,2,1234008
S040570,2026-05-21,P017,R013,59,76547,3,4380785
S040571,2026-05-20,P018,R001,83,57398,5,4525832
S040572,2026-07-19,P003,R008,11,60457,0,665027
S040573,2026-05-21, P012 ,R008,15,83973,0,1259595
S040574,2026-02-19,P002,R004,98,109331,5,10178716
S040575,2025-12-20,P019,R006,18,99325,3,1734214
S040576,2026-02-25,P007,R003,322,59922,10,17365396
S040577,2026-05-16,P007,R013,148,58150,7,8003766
S040578,2026-08-10,P011,R005,263,136967,15,30618973
S040579,2025-12-18,P018,R001,40,59222,3,2297814
S040580,2026-04-03,P016,R006,15,126547,0,1898205
S040581,2025-10-17,P020,R013,78,62392,3,4720579
S040582,2026-02-16,P005,R013,146,48811,8,6556294
S040583,2025-11-17,P020,R004,45,65602,2,2893048
S040584,2025-10-07,P012,R009,75,88018,3,6403310
S040585,2025-08-30,P008,R014,57,75250,7,3989002
S040586,2025-12-12,P013,R001,41,51730,3,2057302
S040587,2025-12-24,P005,R015,31,50438,3,1516671
S040588,2025-10-22,P013,R003,129,51532,5,6315247
S040589,2026-02-10,P004,R003,239,145763,8,32050368
S040590,2026-07-09,P012,R003,227,86848,8,18137336
S040591,2026-03-30,P018,R001,10,60542,5,575149
S040592,2026-01-29,P010,R001,49,82220,3,3907917
S040593,2026-05-21,P005,R001,46,50262,3,2242690
S040594,2026-06-01,P015,R001,99,219658,3,21093758
S040595,2026-08-14,P018,R001,86,61448,2,5178837
S040596,2026-06-04,P013,R001,94,53640,2,4941317
S040597,2026-08-17,P005,R007,196,47306,8,8530218
S040598,2026-01-13,P020,R013,36,65597,7,2196188
S040599,2025-12-28,P005,R009,45,47194,2,2081255
S040600,2026-05-11,P005,R001,19,47227,2,879367
S040601,2025-08-24,P006,R012,30,86280,3,2510748
S040602,2025-09-02,P006,R004,50,91254,5,4334565
S040603,2026-07-11,P008,R001,46,76953,7,3292049
S040604,2025-11-17,P015,R003,176,206012,7,33720044
S040605,2025-09-04,P009,R009,91,62318,2,5557519
S040606,2026-01-04,P020,R004,71,66196,3,4558919
S040607,2026-08-02,P016,R006,5,121360,0,606800
S040608,2025-11-28,P016,R009,16,134743,2,2112770
S040609,2026-04-07,P003,R001,53,58901,5,2965665
S040610,2026-02-28,P020,R015,126,61328,10,6954595
S040611,2026-07-10,P003,R002,190,57236,8,10004853
S040612,2026-05-16,P014,R005,160,63166,7,9399101
S040613,2026-03-26,P016,R007,313,123949,12,34140513
S040614,2026-04-26,P018,R006,12,58507,0,702084
S040615,2026-08-22,P012,R003,116,80413,7,8674954
S040616,2026-05-22,P002,R010,23,104071,0,2393633
S040617,2025-09-14,P013,R003,339,51229,8,15977301
S040618,2026-03-29,P019,R006,33,99411,5,3116535
S040619,2025-12-27,P005,R015,83,50327,3,4051827
S040620,2025-12-18,P008,R013,254,70008,15,15114727
S040621,2026-03-11,P017,R013,99,72523,7,6677193
S040622,2026-01-04,P007,R009,27,57721,5,1480544
S040623,2026/01/29,P012,R001,100,83672,7,7781496
S040624,2026-01-18,P013,R009,29,54451,2,1547497
S040625,2025-12-12,P003,R013,205,60653,12,10941801
S040626,2026-03-03,P008,R002,38,74587,3,2749277
S040627,2026-06-04,P011,R003,295,133484,8,36227558
S040628,2026-01-27,P019,R012,27,95327,0,2573829
S040629,2025-09-22,P010,R001,22,77384,2,1668399
S040630,2026-06-13,P001,R001,69,196767,2,13305385
S040631,2026-06-25,P005,R005,182,47761,7,8084027
S040632,2025-12-06,P003,R004,94,57000,5,5090100
S040633,2025-12-16,P011,R013,167,133694,5,21210553
S040634,2025-09-19,P017,R009,91,69983,7,5922661
S040635,2026-03-19,P017,R012,4,72576,0,290304
S040636,2026-08-11,P013,R014,143,55314,5,7514407
S040637,2026-02-07,P008,R003,290,71570,12,18264664
S040638,2026-03-22,P004,R001,71,,5,10484495
S040639,2026-06-26,P007,R001,47,56596,5,2527011
S040640,2025-10-05,P013,R007,233,55606,10,11660578
